"age","age_actuariel","genre","fumeur","duree","capital","pnu_unitaire","prime_nette_annuelle","prime_commerciale","dont_frais_acquisition","dont_frais_gestion","dont_frais_capital","dont_frais_fixes","marge_technique","taux_chargement","annuite_actuarielle","hypotheses","id_contrat"
46,47,"H","FALSE",10,159000,0.069738,1246.21,1540.47,123.24,92.43,63.6,15,0,23.61,8.8976,"Base","DC00218"
49,50,"H","FALSE",10,25000,0.090842,257.57,328.57,26.29,19.71,10,15,0,27.57,8.8172,"Base","DC00219"
24,28,"H","TRUE",30,121000,0.090856,499.13,654.11,52.33,39.25,48.4,15,0,31.05,22.0253,"Base","DC00220"
41,45,"H","TRUE",20,215000,0.16688,2308.15,2801.34,224.11,168.08,86,15,0,21.37,15.5445,"Base","DC00221"
39,40,"H","FALSE",20,35000,0.10969,240.92,313.86,25.11,18.83,14,15,0,30.28,15.9355,"Base","DC00222"
60,61,"H","FALSE",10,147000,0.237053,4232.32,5007.12,400.57,300.43,58.8,15,0,18.31,8.2335,"Base","DC00223"
30,31,"F","FALSE",30,107000,0.074137,357.13,482.47,38.6,28.95,42.8,15,0,35.1,22.2125,"Base","DC00224"
47,48,"H","FALSE",5,548000,0.032122,3706.9,4582.67,366.61,274.96,219.2,15,0,23.63,4.7487,"Base","DC00225"
57,58,"H","FALSE",10,137000,0.183635,2976.39,3542.08,283.37,212.52,54.8,15,0,19.01,8.4525,"Base","DC00226"
28,29,"F","FALSE",10,115000,0.00996,125.55,216.92,17.35,13.02,46,15,0,72.77,9.1231,"Base","DC00227"
42,46,"H","TRUE",15,186000,0.114284,1702.4,2083.48,166.68,125.01,74.4,15,0,22.39,12.4865,"Base","DC00228"
45,46,"F","FALSE",10,76000,0.040523,341.78,450.21,36.02,27.01,30.4,15,0,31.72,9.0108,"Base","DC00229"
60,61,"F","FALSE",10,197000,0.167242,3864.37,4602.53,368.2,276.15,78.8,15,0,19.1,8.5257,"Base","DC00230"
30,31,"H","FALSE",15,185000,0.033718,482.91,665.01,53.2,39.9,74,15,0,37.71,12.917,"Base","DC00231"
38,39,"H","FALSE",30,37000,0.218058,385.96,483.44,38.68,29.01,14.8,15,0,25.26,20.9042,"Base","DC00232"
47,48,"F","FALSE",15,124000,0.089796,881.52,1100.14,88.01,66.01,49.6,15,0,24.8,12.6312,"Base","DC00233"
40,43,"F","TRUE",10,101000,0.030744,343.23,463.52,37.08,27.81,40.4,15,0,35.05,9.0469,"Base","DC00234"
55,56,"H","FALSE",15,109000,0.265771,2493.51,2967.57,237.41,178.05,43.6,15,0,19.01,11.6178,"Base","DC00235"
41,42,"H","FALSE",5,95000,0.019239,383,506.98,40.56,30.42,38,15,0,32.37,4.7722,"Base","DC00236"
44,45,"H","FALSE",20,379000,0.16688,4068.79,4924.87,393.99,295.49,151.6,15,0,21.04,15.5445,"Base","DC00237"
49,50,"F","FALSE",10,98000,0.059065,647.34,815.74,65.26,48.94,39.2,15,0,26.01,8.9418,"Base","DC00238"
40,41,"F","FALSE",20,231000,0.077433,1106.14,1411.09,112.89,84.67,92.4,15,0,27.57,16.1706,"Base","DC00239"
40,41,"H","FALSE",20,331000,0.119293,2487.96,3064.37,245.15,183.86,132.4,15,0,23.17,15.8709,"Base","DC00240"
25,26,"F","FALSE",10,94000,0.008251,84.96,159.95,12.8,9.6,37.6,15,0,88.27,9.1294,"Base","DC00241"
60,61,"H","FALSE",10,132000,0.237053,3800.45,4497.97,359.84,269.88,52.8,15,0,18.35,8.2335,"Base","DC00242"
43,46,"F","TRUE",27,187000,0.218867,2114.75,2563.43,205.07,153.81,74.8,15,0,21.22,19.3537,"Base","DC00244"
26,27,"F","FALSE",25,75000,0.035523,135.73,210.15,16.81,12.61,30,15,0,54.83,19.6294,"Base","DC00245"
33,34,"H","FALSE",10,276000,0.024059,732.2,997.21,79.78,59.83,110.4,15,0,36.19,9.0688,"Base","DC00246"
31,34,"F","TRUE",10,186000,0.014301,292.07,443.57,35.49,26.61,74.4,15,0,51.87,9.1073,"Base","DC00247"
29,30,"F","FALSE",15,222000,0.018639,318.23,490.73,39.26,29.44,88.8,15,0,54.21,13.0026,"Base","DC00248"
44,45,"H","FALSE",10,276000,0.058587,1808.77,2249.03,179.92,134.94,110.4,15,0,24.34,8.9398,"Base","DC00249"
21,22,"F","FALSE",10,171000,0.006662,124.7,241.98,19.36,14.52,68.4,15,0,94.05,9.1352,"Base","DC00251"
54,55,"F","FALSE",10,224000,0.095105,2419.25,2934.71,234.78,176.08,89.6,15,0,21.31,8.8059,"Base","DC00252"
53,54,"H","FALSE",10,123000,0.12943,1836.67,2210.32,176.83,132.62,49.2,15,0,20.34,8.6678,"Base","DC00253"
46,50,"H","TRUE",10,102000,0.090842,1050.89,1286.84,102.95,77.21,40.8,15,0,22.45,8.8172,"Base","DC00254"
50,51,"H","FALSE",20,270000,0.271944,4966.86,5918.44,473.48,355.11,108,15,0,19.16,14.783,"Base","DC00255"
46,50,"H","TRUE",15,153000,0.161173,2016.87,2433.8,194.7,146.03,61.2,15,0,20.67,12.2266,"Base","DC00256"
35,36,"F","FALSE",20,253000,0.049384,764.15,1023.66,81.89,61.42,101.2,15,0,33.96,16.3504,"Base","DC00257"
55,56,"H","FALSE",10,195000,0.154315,3511.34,4191.09,335.29,251.47,78,15,0,19.36,8.5698,"Base","DC00258"
43,46,"F","TRUE",25,109000,0.187602,1106.67,1354.97,108.4,81.3,43.6,15,0,22.44,18.4776,"Base","DC00259"
40,44,"H","TRUE",20,192000,0.153487,1884.55,2298.08,183.85,137.89,76.8,15,0,21.94,15.6375,"Base","DC00261"
39,43,"H","TRUE",5,140000,0.020898,613.47,795.89,63.67,47.75,56,15,0,29.74,4.7692,"Base","DC00262"
52,53,"H","FALSE",18,48000,0.271351,961.97,1158.33,92.67,69.5,19.2,15,0,20.41,13.5398,"Base","DC00264"
33,34,"H","FALSE",10,275000,0.024059,729.55,993.66,79.49,59.62,110,15,0,36.2,9.0688,"Base","DC00265"
47,51,"H","TRUE",10,82000,0.099252,926.44,1132.83,90.63,67.97,32.8,15,0,22.28,8.7849,"Base","DC00266"
52,56,"H","TRUE",10,111000,0.154315,1998.76,2393.21,191.46,143.59,44.4,15,0,19.73,8.5698,"Base","DC00267"
48,51,"F","TRUE",10,118000,0.064957,859.32,1071.53,85.72,64.29,47.2,15,0,24.7,8.9198,"Base","DC00268"
55,56,"H","FALSE",15,201000,0.265771,4598.13,5457.59,436.61,327.46,80.4,15,0,18.69,11.6178,"Base","DC00269"
51,55,"H","TRUE",15,141000,0.245077,2943,3505.11,280.41,210.31,56.4,15,0,19.1,11.7417,"Base","DC00270"
57,58,"H","FALSE",13,116000,0.257846,2905.46,3449.84,275.99,206.99,46.4,15,0,18.74,10.2944,"Base","DC00271"
41,42,"H","FALSE",15,88000,0.08111,563.53,713.64,57.09,42.82,35.2,15,0,26.64,12.6661,"Base","DC00272"
26,30,"H","TRUE",10,251000,0.018239,503.61,719.78,57.58,43.19,100.4,15,0,42.92,9.0904,"Base","DC00273"
50,53,"F","TRUE",5,855000,0.032433,5839.63,7205.38,576.43,432.32,342,15,0,23.39,4.7486,"Base","DC00275"
51,52,"F","FALSE",10,37000,0.07145,297.19,380.22,30.42,22.81,14.8,15,0,27.94,8.8954,"Base","DC00276"
37,38,"H","FALSE",10,463000,0.032665,1673.56,2178.79,174.3,130.73,185.2,15,0,30.19,9.0369,"Base","DC00277"
58,59,"F","FALSE",12,83000,0.178206,1480.85,1777.97,142.24,106.68,33.2,15,0,20.06,9.9882,"Base","DC00278"
32,36,"H","TRUE",15,125000,0.049371,480.83,634.69,50.78,38.08,50,15,0,32,12.8348,"Base","DC00279"
49,50,"F","FALSE",20,249000,0.175767,2821.09,3413.59,273.09,204.82,99.6,15,0,21,15.5139,"Base","DC00280"
21,24,"F","TRUE",10,234000,0.007374,188.95,345.98,27.68,20.76,93.6,15,0,83.11,9.1326,"Base","DC00281"
47,48,"H","FALSE",23,183000,0.269491,2972.17,3558.57,284.69,213.51,73.2,15,0,19.73,16.5929,"Base","DC00282"
22,23,"H","FALSE",20,114000,0.030348,210.25,314.94,25.2,18.9,45.6,15,0,49.79,16.455,"Base","DC00283"
52,53,"H","FALSE",10,97000,0.118483,1319.43,1596.78,127.74,95.81,38.8,15,0,21.02,8.7105,"Base","DC00284"
48,52,"H","TRUE",15,1056000,0.191007,16728.77,19960.66,1596.85,1197.64,422.4,15,0,19.32,12.0573,"Base","DC00285"
39,40,"H","FALSE",15,18000,0.068512,96.85,138.43,11.07,8.31,7.2,15,0,42.93,12.7334,"Base","DC00286"
28,29,"F","FALSE",10,195000,0.00996,212.89,355.69,28.45,21.34,78,15,0,67.07,9.1231,"Base","DC00287"
29,30,"H","FALSE",25,201000,0.07329,762.42,997.46,79.8,59.85,80.4,15,0,30.83,19.3219,"Base","DC00288"
26,30,"H","TRUE",20,143000,0.04909,429.76,583.67,46.69,35.02,57.2,15,0,35.81,16.3345,"Base","DC00289"
47,48,"H","FALSE",10,168000,0.076139,1441.55,1771.81,141.74,106.31,67.2,15,0,22.91,8.8733,"Base","DC00290"
37,38,"F","FALSE",10,199000,0.019802,433.65,614.25,49.14,36.85,79.6,15,0,41.65,9.0871,"Base","DC00291"
44,45,"H","FALSE",10,188000,0.058587,1232.06,1537.51,123,92.25,75.2,15,0,24.79,8.9398,"Base","DC00292"
29,30,"F","FALSE",15,206000,0.018639,295.29,456.62,36.53,27.4,82.4,15,0,54.63,13.0026,"Base","DC00293"
28,29,"H","FALSE",20,560000,0.045583,1560.58,2092.53,167.4,125.55,224,15,0,34.09,16.3571,"Base","DC00294"
38,39,"H","FALSE",15,62000,0.063035,306.22,402.35,32.19,24.14,24.8,15,0,31.39,12.7625,"Base","DC00295"
34,38,"H","TRUE",10,141000,0.032665,509.66,675.65,54.05,40.54,56.4,15,0,32.57,9.0369,"Base","DC00296"
22,23,"H","FALSE",30,119000,0.062275,332.89,459.87,36.79,27.59,47.6,15,0,38.15,22.2615,"Base","DC00297"
41,42,"H","FALSE",15,166000,0.08111,1063.02,1330.72,106.46,79.84,66.4,15,0,25.18,12.6661,"Base","DC00298"
39,42,"F","TRUE",20,145000,0.084844,763.05,972.15,77.77,58.33,58,15,0,27.4,16.1225,"Base","DC00299"
53,57,"H","TRUE",10,69000,0.168387,1364.7,1636.39,130.91,98.18,27.6,15,0,19.91,8.5138,"Base","DC00300"
42,43,"H","FALSE",10,116000,0.049345,637.81,813.03,65.04,48.78,46.4,15,0,27.47,8.9745,"Base","DC00301"
36,37,"H","FALSE",15,179000,0.053504,747.45,969.83,77.59,58.19,71.6,15,0,29.75,12.813,"Base","DC00302"
37,38,"F","FALSE",20,143000,0.059004,517.99,686.27,54.9,41.18,57.2,15,0,32.49,16.2891,"Base","DC00303"
38,39,"H","FALSE",10,229000,0.035391,897.85,1167.97,93.44,70.08,91.6,15,0,30.08,9.0267,"Base","DC00304"
36,37,"H","FALSE",15,249000,0.053504,1039.76,1342.27,107.38,80.54,99.6,15,0,29.1,12.813,"Base","DC00305"
49,50,"F","FALSE",21,106000,0.19171,1267.39,1540.45,123.24,92.43,42.4,15,0,21.55,16.0339,"Base","DC00306"
29,30,"F","FALSE",20,81000,0.029725,146.15,225.06,18,13.5,32.4,15,0,53.99,16.4747,"Base","DC00307"
56,59,"F","TRUE",10,111000,0.138839,1784.24,2143.76,171.5,128.63,44.4,15,0,20.15,8.6374,"Base","DC00308"
29,33,"H","TRUE",10,126000,0.022383,310.77,437.41,34.99,26.24,50.4,15,0,40.75,9.075,"Base","DC00309"
53,54,"H","FALSE",17,60000,0.270197,1256.05,1505.87,120.47,90.35,24,15,0,19.89,12.907,"Base","DC00310"
23,24,"H","FALSE",30,56000,0.066997,168.83,239.8,19.18,14.39,22.4,15,0,42.04,22.2229,"Base","DC00311"
44,47,"F","TRUE",25,69000,0.204577,769.65,944.48,75.56,56.67,27.6,15,0,22.72,18.3405,"Base","DC00312"
45,48,"F","TRUE",20,313000,0.146834,2925.15,3564.36,285.15,213.86,125.2,15,0,21.85,15.7116,"Base","DC00313"
58,62,"H","TRUE",10,240000,0.257598,7588.24,8952.61,716.21,537.16,96,15,0,17.98,8.1473,"Base","DC00314"
52,53,"F","FALSE",15,282000,0.142952,3265.76,3946,315.68,236.76,112.8,15,0,20.83,12.3439,"Base","DC00315"
41,42,"H","FALSE",10,112000,0.045341,564.9,726.4,58.11,43.58,44.8,15,0,28.59,8.9895,"Base","DC00316"
38,39,"H","FALSE",10,74000,0.035391,290.14,389.23,31.14,23.35,29.6,15,0,34.15,9.0267,"Base","DC00317"
25,28,"F","TRUE",10,171000,0.009331,174.84,300.28,24.02,18.02,68.4,15,0,71.74,9.1254,"Base","DC00318"
44,45,"H","FALSE",20,350000,0.16688,3757.46,4549.37,363.95,272.96,140,15,0,21.08,15.5445,"Base","DC00319"
49,50,"F","FALSE",20,127000,0.175767,1438.87,1749.62,139.97,104.98,50.8,15,0,21.6,15.5139,"Base","DC00320"
58,59,"H","FALSE",10,190000,0.200123,4534.31,5378.26,430.26,322.7,76,15,0,18.61,8.3857,"Base","DC00321"
44,48,"H","TRUE",20,181000,0.213842,2544.46,3060.3,244.82,183.62,72.4,15,0,20.27,15.2117,"Base","DC00322"
21,22,"H","FALSE",10,278000,0.011673,356.02,560.72,44.86,33.64,111.2,15,0,57.5,9.1146,"Base","DC00323"
57,58,"F","FALSE",5,122000,0.052793,1367.1,1663.84,133.11,99.83,48.8,15,0,21.71,4.7113,"Base","DC00324"
28,32,"H","TRUE",20,183000,0.057186,642.74,849.93,67.99,51,73.2,15,0,32.24,16.282,"Base","DC00325"
30,34,"H","TRUE",15,103000,0.042198,337.65,457.96,36.64,27.48,41.2,15,0,35.63,12.8725,"Base","DC00326"
24,25,"H","FALSE",15,162000,0.022645,282.74,421.56,33.72,25.29,64.8,15,0,49.1,12.9747,"Base","DC00329"
33,34,"F","FALSE",15,355000,0.025556,699.65,996.1,79.69,59.77,142,15,0,42.37,12.9671,"Base","DC00330"
20,21,"H","FALSE",10,137000,0.01116,167.71,276.18,22.09,16.57,54.8,15,0,64.67,9.1165,"Base","DC00331"
60,61,"H","FALSE",10,683000,0.237053,19664.48,23200.79,1856.06,1392.05,273.2,15,0,17.98,8.2335,"Base","DC00332"
29,33,"H","TRUE",10,121000,0.022383,298.44,420.74,33.66,25.24,48.4,15,0,40.98,9.075,"Base","DC00333"
31,34,"F","TRUE",20,217000,0.041486,548.91,756.64,60.53,45.4,86.8,15,0,37.84,16.4005,"Base","DC00334"
41,42,"H","FALSE",10,61000,0.045341,307.67,403.57,32.29,24.21,24.4,15,0,31.17,8.9895,"Base","DC00335"
20,24,"H","TRUE",25,137000,0.04698,329.77,464.61,37.17,27.88,54.8,15,0,40.89,19.5177,"Base","DC00336"
23,24,"H","FALSE",10,58000,0.012863,81.89,139.64,11.17,8.38,23.2,15,0,70.52,9.1102,"Base","DC00337"
22,26,"H","TRUE",15,89000,0.02407,165.2,250.94,20.07,15.06,35.6,15,0,51.89,12.9673,"Base","DC00338"
57,58,"F","FALSE",10,63000,0.126385,916.71,1112.68,89.01,66.76,25.2,15,0,21.38,8.6858,"Base","DC00339"
24,25,"H","FALSE",10,45000,0.013553,66.96,116.24,9.3,6.97,18,15,0,73.58,9.1077,"Base","DC00340"
39,40,"H","FALSE",20,119000,0.10969,819.12,1025.26,82.02,61.52,47.6,15,0,25.17,15.9355,"Base","DC00341"
53,56,"F","TRUE",17,41000,0.227831,706.97,858.57,68.69,51.51,16.4,15,0,21.44,13.2128,"Base","DC00342"
42,43,"H","FALSE",10,122000,0.049345,670.8,854.18,68.33,51.25,48.8,15,0,27.34,8.9745,"Base","DC00343"
55,56,"F","FALSE",10,308000,0.104593,3673.41,4432.11,354.57,265.93,123.2,15,0,20.65,8.7696,"Base","DC00344"
39,43,"H","TRUE",20,170000,0.141132,1526,1870.93,149.67,112.26,68,15,0,22.6,15.7224,"Base","DC00345"
28,29,"H","FALSE",20,76000,0.045583,211.79,299.06,23.92,17.94,30.4,15,0,41.2,16.3571,"Base","DC00346"
46,47,"H","FALSE",24,76000,0.267987,1185.39,1431.15,114.49,85.87,30.4,15,0,20.73,17.1817,"Base","DC00347"
22,23,"H","FALSE",10,255000,0.012238,342.47,534.27,42.74,32.06,102,15,0,56,9.1125,"Base","DC00348"
50,54,"H","TRUE",15,39000,0.225744,742.58,899.05,71.92,53.94,15.6,15,0,21.07,11.8559,"Base","DC00349"
37,38,"H","FALSE",20,143000,0.092825,827.14,1045.75,83.66,62.74,57.2,15,0,26.43,16.048,"Base","DC00350"
29,30,"H","FALSE",10,52000,0.018239,104.33,162.95,13.04,9.78,20.8,15,0,56.18,9.0904,"Base","DC00351"
59,60,"F","FALSE",10,48000,0.152432,852.35,1030.87,82.47,61.85,19.2,15,0,20.94,8.5842,"Base","DC00353"
39,40,"H","FALSE",25,191000,0.164888,1692.18,2073.93,165.91,124.44,76.4,15,0,22.56,18.6113,"Base","DC00354"
56,57,"F","FALSE",5,68000,0.047872,689.63,850.97,68.08,51.06,27.2,15,0,23.39,4.7203,"Base","DC00355"
25,26,"F","FALSE",10,199000,0.008251,179.86,319.14,25.53,19.15,79.6,15,0,77.44,9.1294,"Base","DC00356"
48,49,"H","FALSE",10,355000,0.083156,3336.93,4062.71,325.02,243.76,142,15,0,21.75,8.8466,"Base","DC00357"
23,24,"F","FALSE",25,50000,0.028166,71.55,123.9,9.91,7.43,20,15,0,73.16,19.682,"Base","DC00358"
46,50,"H","TRUE",24,83000,0.335535,1679.1,2008.49,160.68,120.51,33.2,15,0,19.62,16.5859,"Base","DC00359"
28,29,"H","FALSE",30,66000,0.098278,295.33,391.55,31.32,23.49,26.4,15,0,32.58,21.9631,"Base","DC00360"
59,60,"F","FALSE",11,170000,0.173255,3179.54,3793.65,303.49,227.62,68,15,0,19.31,9.2634,"Base","DC00361"
42,43,"F","FALSE",15,296000,0.056427,1304.13,1671.55,133.72,100.29,118.4,15,0,28.17,12.8072,"Base","DC00362"
45,46,"H","FALSE",5,168000,0.026969,952.23,1202.83,96.23,72.17,67.2,15,0,26.32,4.7581,"Base","DC00363"
31,32,"H","FALSE",10,1500000,0.020864,3446.46,4722.62,377.81,283.36,600,15,0,37.03,9.0806,"Base","DC00364"
29,33,"H","TRUE",10,140000,0.022383,345.3,484.07,38.73,29.04,56,15,0,40.19,9.075,"Base","DC00365"
42,46,"H","TRUE",10,167000,0.063902,1196.42,1486.3,118.9,89.18,66.8,15,0,24.23,8.9197,"Base","DC00366"
46,49,"F","TRUE",10,135000,0.053721,809.26,1021.23,81.7,61.27,54,15,0,26.19,8.9618,"Base","DC00367"
53,54,"F","FALSE",10,231000,0.086463,2259.71,2752.45,220.2,165.15,92.4,15,0,21.81,8.8387,"Base","DC00368"
35,39,"H","TRUE",20,136000,0.100886,857.84,1078.18,86.25,64.69,54.4,15,0,25.69,15.9944,"Base","DC00369"
44,45,"F","FALSE",5,126000,0.015262,402.32,543.86,43.51,32.63,50.4,15,0,35.18,4.7798,"Base","DC00370"
47,48,"F","FALSE",15,106000,0.089796,753.56,942.98,75.44,56.58,42.4,15,0,25.14,12.6312,"Base","DC00371"
34,35,"H","FALSE",20,87000,0.072565,390.14,511.56,40.93,30.69,34.8,15,0,31.12,16.1817,"Base","DC00372"
57,58,"F","FALSE",13,384000,0.182223,6538.92,7799.44,623.96,467.97,153.6,15,0,19.28,10.7011,"Base","DC00373"
42,43,"H","FALSE",10,231000,0.049345,1270.11,1601.76,128.14,96.11,92.4,15,0,26.11,8.9745,"Base","DC00374"
38,39,"F","FALSE",15,390000,0.039272,1187.63,1579.8,126.38,94.79,156,15,0,33.02,12.8964,"Base","DC00375"
29,30,"H","FALSE",25,105000,0.07329,398.28,529.39,42.35,31.76,42,15,0,32.92,19.3219,"Base","DC00376"
32,33,"F","FALSE",15,184000,0.023553,333.95,491.34,39.31,29.48,73.6,15,0,47.13,12.9774,"Base","DC00377"
57,58,"F","FALSE",13,195000,0.182223,3320.54,3969.24,317.54,238.15,78,15,0,19.54,10.7011,"Base","DC00378"
20,21,"F","FALSE",30,48000,0.032615,69.45,120.52,9.64,7.23,19.2,15,0,73.54,22.542,"Base","DC00379"
30,31,"H","FALSE",10,298000,0.019487,639.15,899.25,71.94,53.95,119.2,15,0,40.69,9.0857,"Base","DC00380"
45,49,"H","TRUE",20,156000,0.231924,2399.15,2879.71,230.38,172.78,62.4,15,0,20.03,15.0803,"Base","DC00381"
29,30,"H","FALSE",25,212000,0.07329,804.14,1051.1,84.09,63.07,84.8,15,0,30.71,19.3219,"Base","DC00382"
34,37,"F","TRUE",10,235000,0.018208,470.58,673.93,53.91,40.44,94,15,0,43.21,9.093,"Base","DC00383"
36,37,"H","FALSE",20,170000,0.085452,902.47,1145.89,91.67,68.75,68,15,0,26.97,16.0969,"Base","DC00384"
27,28,"F","FALSE",5,54000,0.004166,46.87,97.06,7.76,5.82,21.6,15,0,107.07,4.7999,"Base","DC00385"
55,58,"F","TRUE",10,240000,0.126385,3492.21,4189.78,335.18,251.39,96,15,0,19.98,8.6858,"Base","DC00386"
25,29,"H","TRUE",10,244000,0.017108,459.01,664.66,53.17,39.88,97.6,15,0,44.8,9.0945,"Base","DC00387"
29,30,"F","FALSE",10,132000,0.010659,154.26,258.21,20.66,15.49,52.8,15,0,67.39,9.1206,"Base","DC00388"
46,50,"H","TRUE",15,254000,0.161173,3348.26,4028.91,322.31,241.73,101.6,15,0,20.33,12.2266,"Base","DC00389"
39,40,"H","FALSE",15,155000,0.068512,833.98,1059.28,84.74,63.56,62,15,0,27.01,12.7334,"Base","DC00390"
44,48,"H","TRUE",25,47000,0.309586,837.42,1013.05,81.04,60.78,18.8,15,0,20.97,17.3754,"Base","DC00391"
43,44,"F","FALSE",10,233000,0.033681,868.49,1135.69,90.86,68.14,93.2,15,0,30.77,9.0361,"Base","DC00392"
35,39,"H","TRUE",30,189000,0.218058,1971.51,2397.81,191.82,143.87,75.6,15,0,21.62,20.9042,"Base","DC00393"
35,36,"H","FALSE",10,322000,0.027944,993.76,1322.74,105.82,79.36,128.8,15,0,33.11,9.0544,"Base","DC00394"
22,23,"H","FALSE",10,64000,0.012238,85.95,147.16,11.77,8.83,25.6,15,0,71.2,9.1125,"Base","DC00395"
51,52,"F","FALSE",10,90000,0.07145,722.9,899.88,71.99,53.99,36,15,0,24.48,8.8954,"Base","DC00396"
40,41,"H","FALSE",10,59000,0.041702,273.28,362.65,29.01,21.76,23.6,15,0,32.7,9.0031,"Base","DC00397"
58,61,"F","TRUE",10,90000,0.167242,1765.45,2112.15,168.97,126.73,36,15,0,19.64,8.5257,"Base","DC00398"
22,23,"H","FALSE",20,235000,0.030348,433.41,630.71,50.46,37.84,94,15,0,45.52,16.455,"Base","DC00399"
29,33,"H","TRUE",15,272000,0.039095,825.04,1103.3,88.26,66.2,108.8,15,0,33.73,12.8888,"Base","DC00400"
40,43,"F","TRUE",10,123000,0.030744,417.99,560.69,44.85,33.64,49.2,15,0,34.14,9.0469,"Base","DC00401"
26,30,"H","TRUE",15,96000,0.031395,233.11,333.15,26.65,19.99,38.4,15,0,42.92,12.9291,"Base","DC00402"
38,39,"H","FALSE",15,69000,0.063035,340.8,445.81,35.66,26.75,27.6,15,0,30.81,12.7625,"Base","DC00403"
48,49,"F","FALSE",15,542000,0.098587,4246.07,5206.83,416.55,312.41,216.8,15,0,22.63,12.5844,"Base","DC00404"
43,44,"H","FALSE",25,298000,0.227707,3750.19,4516.73,361.34,271,119.2,15,0,20.44,18.0942,"Base","DC00405"
48,52,"H","TRUE",22,69000,0.339484,1518.73,1815.5,145.24,108.93,27.6,15,0,19.54,15.4237,"Base","DC00406"
49,50,"F","FALSE",15,166000,0.108228,1433.53,1761.54,140.92,105.69,66.4,15,0,22.88,12.5326,"Base","DC00407"
54,55,"H","FALSE",15,128000,0.245077,2671.66,3183.56,254.68,191.01,51.2,15,0,19.16,11.7417,"Base","DC00408"
53,54,"H","FALSE",10,152000,0.12943,2269.71,2727.34,218.19,163.64,60.8,15,0,20.16,8.6678,"Base","DC00409"
58,62,"H","TRUE",5,194000,0.11467,4842.11,5738.04,459.04,344.28,77.6,15,0,18.5,4.5943,"Base","DC00410"
40,41,"H","FALSE",15,693000,0.074522,4066.01,5067.68,405.41,304.06,277.2,15,0,24.64,12.7013,"Base","DC00411"
45,49,"H","TRUE",20,318000,0.231924,4890.58,5852.07,468.17,351.12,127.2,15,0,19.66,15.0803,"Base","DC00412"
52,53,"H","FALSE",5,198000,0.050319,2113,2566.51,205.32,153.99,79.2,15,0,21.46,4.7152,"Base","DC00413"
42,45,"F","TRUE",20,453000,0.111695,3172.96,3917.63,313.41,235.06,181.2,15,0,23.47,15.9466,"Base","DC00415"
60,61,"H","FALSE",10,234000,0.237053,6737.17,7960.2,636.82,477.61,93.6,15,0,18.15,8.2335,"Base","DC00416"
37,38,"H","FALSE",5,186000,0.014019,545.31,738.03,59.04,44.28,74.4,15,0,35.34,4.7817,"Base","DC00417"
40,41,"H","FALSE",15,117000,0.074522,686.47,870.08,69.61,52.2,46.8,15,0,26.75,12.7013,"Base","DC00418"
52,53,"H","FALSE",10,53000,0.118483,720.92,880.38,70.43,52.82,21.2,15,0,22.12,8.7105,"Base","DC00419"
30,33,"F","TRUE",10,283000,0.013245,411.4,627.44,50.19,37.65,113.2,15,0,52.51,9.1111,"Base","DC00420"
59,60,"F","FALSE",11,135000,0.173255,2524.93,3016.2,241.3,180.97,54,15,0,19.46,9.2634,"Base","DC00421"
33,36,"F","TRUE",15,331000,0.030228,773.05,1070.29,85.62,64.22,132.4,15,0,38.45,12.9431,"Base","DC00422"
21,22,"F","FALSE",5,320000,0.003105,206.9,406.86,32.55,24.41,128,15,0,96.64,4.8018,"Base","DC00423"
57,58,"F","FALSE",10,143000,0.126385,2080.78,2503.46,200.28,150.21,57.2,15,0,20.31,8.6858,"Base","DC00424"
54,58,"H","TRUE",16,110000,0.338918,3158.22,3740.96,299.28,224.46,44,15,0,18.45,11.8044,"Base","DC00425"
47,48,"F","FALSE",23,408000,0.19011,4490.37,5428.57,434.29,325.71,163.2,15,0,20.89,17.2736,"Base","DC00426"
35,36,"H","FALSE",10,230000,0.027944,709.83,949.8,75.98,56.99,92,15,0,33.81,9.0544,"Base","DC00427"
35,36,"F","FALSE",20,175000,0.049384,528.56,713.44,57.08,42.81,70,15,0,34.98,16.3504,"Base","DC00428"
27,28,"F","FALSE",10,372000,0.009331,380.36,632.74,50.62,37.96,148.8,15,0,66.35,9.1254,"Base","DC00429"
57,58,"H","FALSE",13,598000,0.257846,14978.16,17712.05,1416.96,1062.72,239.2,15,0,18.25,10.2944,"Base","DC00430"
57,58,"F","FALSE",5,56000,0.052793,627.52,773.16,61.85,46.39,22.4,15,0,23.21,4.7113,"Base","DC00431"
27,30,"F","TRUE",15,194000,0.018639,278.09,431.04,34.48,25.86,77.6,15,0,55,13.0026,"Base","DC00432"
50,51,"H","FALSE",20,317000,0.271944,5831.46,6945.65,555.65,416.74,126.8,15,0,19.11,14.783,"Base","DC00433"
56,59,"F","TRUE",14,95000,0.221686,1879.27,2246.82,179.75,134.81,38,15,0,19.56,11.2066,"Base","DC00434"
42,43,"H","FALSE",20,104000,0.141132,933.55,1151.34,92.11,69.08,41.6,15,0,23.33,15.7224,"Base","DC00435"
60,61,"F","FALSE",10,59000,0.167242,1157.35,1390.64,111.25,83.44,23.6,15,0,20.16,8.5257,"Base","DC00436"
29,30,"H","FALSE",10,143000,0.018239,286.92,417.58,33.41,25.05,57.2,15,0,45.54,9.0904,"Base","DC00437"
30,34,"H","TRUE",15,96000,0.042198,314.7,428.03,34.24,25.68,38.4,15,0,36.01,12.8725,"Base","DC00438"
